"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.url","Input.pinner_avatar","Input.board_id","Input.pin_url","Input.pin_no","Input.index","Input.batch","Answer.Q01Answer0","Answer.Q02Answer0","Answer.Q03Answer0","Answer.Q10Answerb","Answer.Q11Answer_other_a","Answer.Q11Answer_other_b","Answer.Q11Answer_other_c","Answer.Q11Answera","Answer.Q11Answerb","Answer.Q11Answerc","Answer.Q12Answera","Answer.Q12Answerb","Answer.Q12Answerc","Answer.Q13Answer_other_a","Answer.Q13Answer_other_b","Answer.Q13Answer_other_c","Answer.Q13Answera","Answer.Q13Answerb","Answer.Q13Answerc","Answer.Q14Answera","Answer.Q14Answerb","Answer.Q14Answerc","Answer.Q15Answerb","Answer.Q16Answerb","Answer.Q16Answerc","Answer.Q17Answerb","Answer.Q17Answerc","Answer.Q18Answerb","Answer.Q18Answerc","Answer.Q19Answerb","Answer.Q1Answera","Answer.Q1Answerb","Answer.Q1Answerc","Answer.Q20Answerb","Answer.Q20Answerc","Answer.Q21Answerb","Answer.Q21Answerc","Answer.Q22Answerc","Answer.Q23Answerc","Answer.Q24Answerc","Answer.Q25Answerb","Answer.Q26Answerb","Answer.Q2Answerb","Answer.Q2Answerc","Answer.Q3Answerb","Answer.Q4Answerb","Answer.Q5Answerb","Answer.Q5Answerc","Answer.Q6Answerb","Answer.Q6Answerc","Answer.Q7Answerb","Answer.Q8Answerb","Answer.Q8Answerc","Answer.Q9Answerb","Approve","Reject"
"3DA79LNS59VAFWI9H6OM8EZ2BJ93TM","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:14 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:14 PDT 2015","","","36ZN444YTRYCFRTEWUEC7URO9THIOW","A1VYRD3HO2WDUN","Approved","Mon Sep 07 13:24:14 PDT 2015","Mon Sep 07 13:31:37 PDT 2015","Thu Sep 10 13:31:37 PDT 2015","2015-09-10 20:33:12 UTC","","","443","100% (820/820)","100% (144/144)","100% (144/144)","https://www.pinterest.com/skramm/health/","https://s-media-cache-ak0.pinimg.com/avatars/skramm_1330567131_30.jpg","40","https://s-media-cache-ak0.pinimg.com/236x/10/d9/21/10d9211f5dc0c389d84b037e565ab7bd.jpg","47498971042700283","150","1","Male","60","Asian","B","{}","{}","{}","","Fashion|Beauty / physical appearance","","","Don't know","","{}","a wall","{}","","Other","","{}","{}","{}","Somewhat healthy","Not at all","","Not at all","","Somewhat","","Not at all","","1","","No","","No","","","","","Somewhat","Not at all","Yes","","Head|Upper torso (back)|Upper arm|Lower arm|Bum|Hip|Upper leg|Lower leg","Head|Upper leg|Lower leg","Don't know","","Female","","Younger than 18","Happy","","In-shape/athletic"
"3R0WOCG21M9NX1ZVA0K8QJ7GLA5DUL","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:14 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:14 PDT 2015","","","358010RM5ET4V6R6WS0R5W8BT4LVXO","A1VYRD3HO2WDUN","Approved","Thu Sep 10 08:13:46 PDT 2015","Thu Sep 10 08:17:36 PDT 2015","Sun Sep 13 08:17:36 PDT 2015","2015-09-13 15:18:08 UTC","","","230","100% (820/820)","100% (144/144)","100% (144/144)","https://www.pinterest.com/caitlynpridemor/health/","https://s-media-cache-ak0.pinimg.com/avatars/caitlynpridemor-1411326943_30.jpg","51","https://s-media-cache-ak0.pinimg.com/236x/c3/43/ea/c343ea1da9aac0992d0c53204a34b93d.jpg","468092954992598275","197","1","Male","60","Asian","","{}","{}","{}","Health|Physical fitness / Sport|Workout plan/instructions","","","Artificial","","","just text","{}","{}","Other","","","Lower Ab Attack
backonpointe.tumblr.com
40 jumping jacks
15 lying toe touching
10 roll-ups (slowly)
3 lying leg raises
40 bicycle crunches
20 flutter kicks
10 seated knee tucks
5 roll-ups (extra slowly)
3 lying leg raises
10 reverse crunches
10 lunge twists
30 jumping jacks
As long of a plank as you can!","{}","{}","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","",""
"30Y6N4AHYPWVH97E66P3L8KWEB1RDV","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:14 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:14 PDT 2015","","","3WS1NTTKEYC72JZ5T16GEWIEV0X0FP","A1VYRD3HO2WDUN","Approved","Tue Sep 08 16:09:13 PDT 2015","Tue Sep 08 16:15:20 PDT 2015","Fri Sep 11 16:15:20 PDT 2015","2015-09-11 23:18:34 UTC","","","367","100% (820/820)","100% (144/144)","100% (144/144)","https://www.pinterest.com/jbistodeau/health/","https://s-media-cache-ak0.pinimg.com/avatars/jbistodeau_1434684022_30.jpg","49","https://s-media-cache-ak0.pinimg.com/236x/22/60/c7/2260c759ba906ea870061651a3c2a16d.jpg","262475484505686715","186","1","Male","60","Asian","B","{}","antisocial behavior","{}","","Other","","","Artificial","","{}","just text","{}","","Other","","{}","The next time someone tells me that it will happen when you least expect it, I am going to punch them in the face and ask if they expected that.
your  cards","{}","Very healthy","Not at all","","Not at all","","Not at all","","Not at all","","1","","No","","No","","","","","Somewhat","Somewhat","No","","Head|Face|Upper torso (front)|Stomach|Upper arm|Lower arm","Head|Face|Upper arm|Lower arm","Hispanic","","Female","","18 to 29","Happy","","In-shape/athletic"
"3NKW03WTLM7UEES5AM5T86ZCP55WQ8","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:14 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:14 PDT 2015","","","3GD6L00D3SXDFIC4B7ETNRLXX22M1Q","A3KOVCQYR8K3HY","Submitted","Sun Sep 13 00:59:29 PDT 2015","Sun Sep 13 01:09:13 PDT 2015","Wed Sep 16 01:09:13 PDT 2015","","","","584","100% (166/166)","100% (138/138)","100% (138/138)","https://www.pinterest.com/erikafett/health/","https://s-media-cache-ak0.pinimg.com/avatars/erikafett-1395155102_30.jpg","48","https://s-media-cache-ak0.pinimg.com/236x/c9/fb/cb/c9fbcb71b8c47483394531e3b450e0c1.jpg","399342691931053274","183","1","Female","47","White / Non-Hispanic","B","{}","{}","{}","","Health|Infographic|Physical fitness / Sport|Fitness equipment|Workout plan/instructions|Weight loss / Dieting|Mental health|Emotional wellbeing|Beauty / physical appearance","","","Indoors","","{}","{}","{}","","Fitness Equipment","","{}","Melt Fat Build Muscle Dumbbell Blast","{}","Very healthy","Somewhat","","Somewhat","","Somewhat","","Somewhat","1","1","","Yes","","Yes","","","","","Somewhat","Somewhat","Yes","","Head|Face|Upper torso (front)|Upper torso (back)|Stomach|Upper arm|Lower arm|Hand|Bum|Hip|Upper leg|Lower leg|Foot","Head|Face|Upper arm|Lower arm|Upper leg|Lower leg","White / Non-Hispanic","","Female","","18 to 29","Neither happy nor sad","","In-shape/athletic"
"3LG268AV38609FLE210NRQ2HEN2REO","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:14 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:14 PDT 2015","","","38BQUHLA9W0YBAJ5H9C4ZNY5Q7KMO9","A3KOVCQYR8K3HY","Approved","Thu Sep 10 14:50:20 PDT 2015","Thu Sep 10 14:55:22 PDT 2015","Sun Sep 13 14:55:22 PDT 2015","2015-09-13 21:58:08 UTC","","","302","100% (166/166)","100% (138/138)","100% (138/138)","https://www.pinterest.com/7onsayles/health/","NA","2","https://s-media-cache-ak0.pinimg.com/236x/e2/8f/bb/e28fbbbf8d5b8abd21a9b0c26f35295e.jpg","188166090655970282","7","1","Female","47","White / Non-Hispanic","","feet/callouses","{}","{}","Other","","","Don't know","","","feet","{}","{}","Other","","","Text is a recipe. The image is the balls of the feet with dry skin.","{}","{}","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","",""
"3PZDSVZ3J5HX2FWTKO7T9KLG01K4N8","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:14 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:14 PDT 2015","","","3IGI0VL647K4TS45TAR4C2N5VV3ONG","ABT7QTMIYXYO0","Approved","Wed Sep 09 09:20:32 PDT 2015","Wed Sep 09 09:23:57 PDT 2015","Sat Sep 12 09:23:57 PDT 2015","2015-09-12 16:28:08 UTC","","","205","100% (73/73)","100% (29/29)","100% (29/29)","https://www.pinterest.com/zolasmama/health/","https://s-media-cache-ak0.pinimg.com/avatars/zolasmama_1387848191_30.jpg","36","https://s-media-cache-ak0.pinimg.com/236x/31/4d/64/314d64a39f29e708b135eaf9082812c4.jpg","423760646162005304","135","1","Female","22","Black / Non-Hispanic","","{}","{}","{}","Weight loss / Dieting|Food / drink|Detoxing|Beauty / physical appearance","","","Artificial","","","{}","{}","{}","Food/Drink","","","Juicing recipes for weight loss
The toxin killer
The power up punch
The veggie delight
The fruity blast
The green machine
Click here for more free recipes","{}","{}","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","",""
"3B9XR6P1WEVL4OQHK5POORA519VBJG","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:14 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:14 PDT 2015","","","39ZSFO5CA8W3N7XHAYBLI1YD40OJUS","A3KOVCQYR8K3HY","Approved","Thu Sep 10 17:59:17 PDT 2015","Thu Sep 10 18:02:11 PDT 2015","Sun Sep 13 18:02:11 PDT 2015","2015-09-14 01:03:08 UTC","","","174","100% (166/166)","100% (138/138)","100% (138/138)","https://www.pinterest.com/laceylucas224/health/","NA","15","https://s-media-cache-ak0.pinimg.com/236x/8c/30/e4/8c30e44b801b84e6149838719982e168.jpg","253890497716800005","52","1","Female","47","White / Non-Hispanic","","{}","{}","{}","Health|Disease / Illness|Infographic|Beauty / physical appearance","","","Don't know","","","cleanse","{}","{}","Other","","","How to naturally Cleanse Your Body","{}","{}","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","",""
"3KL228NDMVMC6P4AICHEQH1FWBNGK1","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:14 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:14 PDT 2015","","","3CP1TO84PT1MWW9U2CXLB8KG34A522","A3KOVCQYR8K3HY","Approved","Tue Sep 08 18:31:13 PDT 2015","Tue Sep 08 18:37:32 PDT 2015","Fri Sep 11 18:37:32 PDT 2015","2015-09-12 01:38:11 UTC","","","379","100% (166/166)","100% (138/138)","100% (138/138)","https://www.pinterest.com/ashleysteer/health/","https://s-media-cache-ak0.pinimg.com/avatars/ashleysteer-1426634252_30.jpg","31","https://s-media-cache-ak0.pinimg.com/236x/27/ba/71/27ba71784d3161147d629898e01fb314.jpg","112871534386224399","111","1","Female","47","White / Non-Hispanic","","{}","{}","{}","Health|Infographic|Physical fitness / Sport|Weight loss / Dieting|Emotional wellbeing|Beauty / physical appearance","","","Don't know","","","text","{}","{}","Other","","","Food Lists for Weight Loss  other unreadable texts","{}","{}","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","",""
"3PEG1BH7AERGF8WZ2QP0P6AIGYVBKF","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:14 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:14 PDT 2015","","","35GMH2SV3EH0ZMRS0BOLMFTWHBLOEQ","A3KOVCQYR8K3HY","Submitted","Sun Sep 13 00:34:58 PDT 2015","Sun Sep 13 00:42:12 PDT 2015","Wed Sep 16 00:42:12 PDT 2015","","","","434","100% (166/166)","100% (138/138)","100% (138/138)","https://www.pinterest.com/sweetdarky2407/health/","NA","47","https://s-media-cache-ak0.pinimg.com/236x/53/e3/d0/53e3d051d729fd62f1e0f27e32d52138.jpg","50102614581301061","179","1","Female","47","White / Non-Hispanic","","{}","{}","{}","Health|Disease / Illness|Infographic|Weight loss / Dieting|Food / drink|Sugar|Mental health|Emotional wellbeing|Beauty / physical appearance","","","Don't know","","","{}","{}","{}","Food/Drink","","","20 Snacks That Burn Fat","{}","{}","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","",""
"3EGKVCRQFWSBZDLG65QRYEPTED3YBW","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:14 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:14 PDT 2015","","","3S4AW7T80BIA1ZR2YDWGLCDB9HN4LK","A3KOVCQYR8K3HY","Submitted","Sun Sep 13 00:57:45 PDT 2015","Sun Sep 13 00:59:13 PDT 2015","Wed Sep 16 00:59:13 PDT 2015","","","","88","100% (166/166)","100% (138/138)","100% (138/138)","https://www.pinterest.com/elizabethrar/health/","NA","25","https://s-media-cache-ak0.pinimg.com/236x/73/41/41/734141505b54bca62a2045f7344798fc.jpg","436356651365644269","94","1","Female","47","White / Non-Hispanic","","{}","{}","{}","","","","Indoors","","","magazine","{}","{}","Food/Drink|Other","","","No text","{}","{}","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"32K26U12DNONAGOVFQUDM59ZZHEDVA","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:15 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:15 PDT 2015","","","3WI0P0II61SY4T58W8U5ASGGSESDR3","A3KOVCQYR8K3HY","Approved","Wed Sep 09 12:07:42 PDT 2015","Wed Sep 09 12:13:04 PDT 2015","Sat Sep 12 12:13:04 PDT 2015","2015-09-12 19:13:08 UTC","","","322","100% (166/166)","100% (138/138)","100% (138/138)","https://www.pinterest.com/jengoertz/health/","https://s-media-cache-ak0.pinimg.com/avatars/jengoertz-1408157631_30.jpg","50","https://s-media-cache-ak0.pinimg.com/236x/d6/5b/f0/d65bf02df140b14b39d4165bd2265d5f.jpg","215750638373733259","192","1","Female","47","White / Non-Hispanic","B","{}","{}","{}","","Health|Infographic|Physical fitness / Sport|Yoga /  Pilates|Fitness equipment|Weight loss / Dieting|Mental health|Emotional wellbeing|Beauty / physical appearance","","","Don't know","","{}","{}","{}","","Other","","{}","Core Internal Workout","{}","Very healthy","Somewhat","","Somewhat","","Somewhat","","Somewhat","","1","","Yes","","Yes","","","","","Somewhat","Somewhat","Yes","","Head|Face|Upper torso (front)|Upper torso (back)|Stomach|Upper arm|Lower arm|Hand|Bum|Hip|Upper leg|Lower leg|Foot","Head|Face|Upper torso (front)|Upper arm|Lower arm|Hand|Foot","Don't know","","Female","","30 to 49","Neither happy nor sad","","In-shape/athletic"
"38LRF35D5LWPF9XYHBEWDAL4UXG3UD","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:15 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:15 PDT 2015","","","3JBT3HLQF82GVHUPBYFDWPZ4F9WPZU","A1OF4LT1OZYTDN","Approved","Sun Sep 06 14:18:04 PDT 2015","Sun Sep 06 14:21:26 PDT 2015","Wed Sep 09 14:21:26 PDT 2015","2015-09-09 21:23:08 UTC","","","202","100% (15/15)","100% (15/15)","100% (15/15)","https://www.pinterest.com/erikafett/health/","https://s-media-cache-ak0.pinimg.com/avatars/erikafett-1395155102_30.jpg","48","https://s-media-cache-ak0.pinimg.com/236x/b4/f5/f5/b4f5f5c7a833485c2afb34b94d9b1e07.jpg","399342691931053274","184","1","Female","54","White / Non-Hispanic","","Relationship Building with Significant Other","{}","{}","Emotional wellbeing|Other","","","Don't know","","","Banner and Envelopes","{}","{}","Other","","","One Year of Dates
All Pre-Planned
Two Dates A Month
1 at Home
1 Out
No more asking: What do you want to do?","{}","{}","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","",""
"3MQKOF1EE2O0P5O050Z987SD6QGDWK","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:15 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:15 PDT 2015","","","3VZLGYJEYLAL4QWGXPPUQ2L7HFSXZR","A1VYRD3HO2WDUN","Approved","Thu Sep 10 08:31:10 PDT 2015","Thu Sep 10 08:36:38 PDT 2015","Sun Sep 13 08:36:38 PDT 2015","2015-09-13 15:38:08 UTC","","","328","100% (820/820)","100% (144/144)","100% (144/144)","https://www.pinterest.com/caitlynpridemor/health/","https://s-media-cache-ak0.pinimg.com/avatars/caitlynpridemor-1411326943_30.jpg","51","https://s-media-cache-ak0.pinimg.com/236x/a7/12/4f/a7124f089efe7db2204c27c487c5bebc.jpg","AQeEFca0_D89lxl0cG9BVB1Tdzv4704WcTplQjqcBPFMrvlwi8P9jeg","200","1","Male","60","Asian","","{}","{}","{}","","","Health|Infographic|Physical fitness / Sport|Workout plan/instructions|Beauty / physical appearance","","","Indoors","{}","{}","a room","","","Other","{}","{}","Sexy Summer ABS Workout
kama FITNESS
30 second elbow plank
20 windshield wipers
30 knee hugs
60 second elbow plank
15 side plank lifts right and left
90 second elbow plank
40 bicycle crunches
20 superman planks","","","Very much","","Very much","","Very much","","","","2 or more","","No","","No","11 or more","No","No","","","","Yes","","","","ALL White/Non-Hispanic","","Female","","","Neither happy nor sad",""
"3ZLW647WALVGVXOWYR4Q7RQCB6X23U","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:15 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:15 PDT 2015","","","3OB0CAO74HPODAMWWZ5P99OBNOIHYQ","A1VYRD3HO2WDUN","Approved","Sun Sep 06 14:21:18 PDT 2015","Sun Sep 06 14:29:33 PDT 2015","Wed Sep 09 14:29:33 PDT 2015","2015-09-09 21:33:08 UTC","","","495","100% (820/820)","100% (144/144)","100% (144/144)","https://www.pinterest.com/jbistodeau/health/","https://s-media-cache-ak0.pinimg.com/avatars/jbistodeau_1434684022_30.jpg","49","https://s-media-cache-ak0.pinimg.com/236x/5f/07/b3/5f07b30f96cb77d2a5d6d591793f418e.jpg","283375001526865277","187","1","Male","60","Asian","C","{}","{}","{}","","Health|Disease / Illness|Mental health|Emotional wellbeing","","","Artificial","","{}","just text","{}","","Other","","{}","INFERTILITY:
When you want to slap the shit out of the next person who says, ""Oh it will happen, JUST RELAX.""
some ee cards
user card","{}","Average","Somewhat","","Not at all","","Not at all","","Not at all","","1","","No","","No","","","","","Not at all","Not at all","No","","Head|Face|Upper torso (front)|Stomach|Upper arm|Lower arm|Hand|Hip|Upper leg|Lower leg|Foot","Head|Face|Hand|Lower leg","Hispanic","","Female","","18 to 29","Neither happy nor sad","","Average"
"3J5XXLQDHMBPSOMYM1O19WNN84P3V2","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:15 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:15 PDT 2015","","","3AMYWKA6YBMWM7YDUT5NAR1J0036O3","A5V3ZMQI0PU3F","Approved","Sun Sep 06 14:08:13 PDT 2015","Sun Sep 06 14:22:27 PDT 2015","Wed Sep 09 14:22:27 PDT 2015","2015-09-09 21:23:08 UTC","","","854","100% (46/46)","100% (21/21)","100% (21/21)","https://www.pinterest.com/lisafarr101/health/","https://s-media-cache-ak0.pinimg.com/avatars/lisafarr101-1345897626_30.jpg","34","https://s-media-cache-ak0.pinimg.com/236x/fa/f5/d7/faf5d7672c69d852d08322ee613e8cf4.jpg","476044623089735652","124","1","Female","52","Black / Non-Hispanic","B","{}","{}","{}","","Yoga /  Pilates","","","Indoors","","{}","{}","{}","","Fitness Equipment","","{}","{}","{}","Very healthy","Somewhat","","Somewhat","","Not at all","","Not at all","","1","","No","","No","","","","","Somewhat","Not at all","Yes","","Head|Face|Upper torso (front)|Upper arm|Lower arm|Hand|Bum|Hip|Upper leg|Lower leg|Foot","Upper arm|Lower arm","White / Non-Hispanic","","Female","","18 to 29","Happy","","In-shape/athletic"
"3MJ9GGZYO36GFINH76J0UZ4IHGPA2Y","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:15 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:15 PDT 2015","","","3DBQWDE4Y6YILIYNOVV53WNEE6WN5K","A3KOVCQYR8K3HY","Approved","Fri Sep 11 14:17:35 PDT 2015","Fri Sep 11 14:23:34 PDT 2015","Mon Sep 14 14:23:34 PDT 2015","2015-09-14 21:28:07 UTC","","","359","100% (166/166)","100% (138/138)","100% (138/138)","https://www.pinterest.com/lorrainevilarin/health/","https://s-media-cache-ak0.pinimg.com/avatars/lorrainevilarin-1421020211_30.jpg","14","https://s-media-cache-ak0.pinimg.com/236x/9f/41/6f/9f416fa447c96e5e360826bf7878b81b.jpg","153122456055735288","46","1","Female","47","White / Non-Hispanic","B","{}","{}","{}","","Health|Infographic|Physical fitness / Sport|Yoga /  Pilates|Fitness equipment|Workout plan/instructions|Weight loss / Dieting|Food / drink|Mental health|Beauty / physical appearance","","","Don't know","","{}","words","{}","","Other","","{}","30 Minute Shape Up Session","{}","Very healthy","Somewhat","","Somewhat","","Very much","","Somewhat","1","1","","Yes","","Yes","","","","","Somewhat","Somewhat","Yes","","Head|Face|Upper torso (front)|Upper torso (back)|Stomach|Upper arm|Lower arm|Hand|Bum|Hip|Upper leg|Lower leg|Foot","Head|Face|Stomach|Upper arm|Lower arm|Hand","Don't know","","Female","","30 to 49","Neither happy nor sad","","In-shape/athletic"
"3P4C70TRMRHNQVMS3CTF5HEULBSGL4","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:15 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:15 PDT 2015","","","3UN61F00HWP30GQFH2CMCGSOFXX5RQ","ABT7QTMIYXYO0","Approved","Wed Sep 09 12:58:11 PDT 2015","Wed Sep 09 13:00:24 PDT 2015","Sat Sep 12 13:00:24 PDT 2015","2015-09-12 20:03:08 UTC","","","133","100% (73/73)","100% (29/29)","100% (29/29)","https://www.pinterest.com/meekba/health/","https://s-media-cache-ak0.pinimg.com/avatars/meekba_1351478703_30.jpg","30","https://s-media-cache-ak0.pinimg.com/236x/72/43/6e/72436e011e053bd72d214b0615e556af.jpg","504121752010768507","110","1","Female","22","Black / Non-Hispanic","","{}","{}","{}","Nutritional supplements / Herbs","","","Artificial","","","{}","{}","{}","Nutritional Supplements","","","I have ENERGY
I have GLOW
I have POWER
I have BREATH
I have TIME
I have STABILITY","{}","{}","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","",""
"3LB1BGHFL2WBVZFX6RHCY8VFKK4TYI","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:15 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:15 PDT 2015","","","3LPW2N6LKT2VG8IWLW7RHRF8MWLU53","A1VYRD3HO2WDUN","Approved","Wed Sep 09 07:39:13 PDT 2015","Wed Sep 09 07:43:16 PDT 2015","Sat Sep 12 07:43:16 PDT 2015","2015-09-12 14:48:11 UTC","","","243","100% (820/820)","100% (144/144)","100% (144/144)","https://www.pinterest.com/laceylucas224/health/","NA","15","https://s-media-cache-ak0.pinimg.com/236x/a4/17/d4/a417d413175d23aa944a2bb4d25e9b8a.jpg","253890497716800005","51","1","Male","60","Asian","","{}","{}","{}","Health|Physical fitness / Sport|Food / drink|Detoxing|Mental health|Emotional wellbeing|Sleep","","","Artificial","","","just text","{}","{}","Other","","","THE Ultimate LIST
1. GET MORE SLEEP.
2. DRINK MORE WATER.
3. GET MORE EXERCISE.
4. READ MORE.
5. GET MORE ORGANIZED.
6. CLEAN MORE OFTEN.
7. EXPLORE MORE.
8. RELAX MORE.
9. HAVE MORE PATIENCE.
10. FORGET DOING 'MORE.'
Just try your best.","{}","{}","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","",""
"3P7QK0GJ3TLHGQVPJYZZBSVRQ1VZ2N","31IV7WI13BM7ETN1ON07U8NS0WV5HE","Describe an image","Please describe the content of one image","Image, description, Pinterest, health, picture","$0.20","Sun Sep 06 06:40:15 PDT 2015","1","BatchId:2081417;","86400","259200","Wed Oct 07 06:40:15 PDT 2015","","","3ZWFC4W1UU7V2DJ4NEPVYSJ14MHRFR","A1VYRD3HO2WDUN","Approved","Sun Sep 06 08:29:18 PDT 2015","Sun Sep 06 08:35:48 PDT 2015","Wed Sep 09 08:35:48 PDT 2015","2015-09-09 15:38:09 UTC","","","390","100% (820/820)","100% (144/144)","100% (144/144)","https://www.pinterest.com/laceylucas224/health/","NA","15","https://s-media-cache-ak0.pinimg.com/236x/66/4c/f7/664cf75422a15a0cc0ea080094374619.jpg","ARU4cLoVWgl7l9ocXafh7slbGG6eXzzvM6M7_NpsCJzRGCTANbKZMb8","55","1","Male","60","Asian","","{}","{}","{}","","","Health|Disease / Illness|Medicine|Infographic|Food / drink|Detoxing|Mental health|Emotional wellbeing|Sleep","","","Artificial","{}","{}","{}","","","Food/Drink","{}","{}","SLOW METABOLISM -> GREEN TEA
SLEEPLESS NIGHTS -> CHAMOMILE
COMMON COLD -> ELDERFLOWER
STRESSED -> LEMON BALM
NAUSEOUS -> GINGER TEA
BLOATED -> PEPPERMINT","","","Very much","","Not at all","","Not at all","","","","2 or more","","Yes","","Yes","6","No","No","","","","No","","","","ALL White/Non-Hispanic","","Female","","","Sad",""
